lights,RH_5,Press_mm_hg,Windspeed,Visibility,hour,day_of_week
-0.5026705160903567,-0.6618979911429737,-0.5076052915484043,-0.08134485681061131,0.11127838910662856,0.5038391975864236,1.0203718740887224
-0.5026705160903567,-0.6880366408587082,-0.5161944128981666,-0.08134485681061131,0.11127838910662856,0.5038391975864236,1.0203718740887224
-0.5026705160903567,-0.702762640123001,-0.5247835471316487,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.7215382896543641,-0.5333726813651308,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.735527989673334,-0.5419618027149078,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.7318464890289236,-0.5505509369483899,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.5591400711818719,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.5677291925316489,-0.08134485681061131,0.11127838910662856,0.6480807787862651,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.576318326765131,-0.08134485681061131,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.5784656135444205,-0.1474760014413199,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.5806128874400048,-0.21360714567524175,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.735527989673334,-0.5827601742193089,-0.2797382903059503,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.7281649894889634,-0.5849074609986131,-0.34586943493665895,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.7281649894889634,-0.5870547348941975,-0.4120005791705808,0.11127838910662856,0.7923223599861068,1.0203718740887224
-0.5026705160903567,-0.735527989673334,-0.5892020216734869,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
0.7162109984896435,-0.7546717888273593,-0.5934965823483754,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
-0.5026705160903567,-0.7693977880916514,-0.597791155906969,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
-0.5026705160903567,-0.7693977880916514,-0.6020857165818575,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
-0.5026705160903567,-0.7392094892132951,-0.6063802772567459,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
-0.5026705160903567,-0.6987129898559291,-0.6106748508153396,-0.4781317238012894,0.11127838910662856,0.9365639411859483,1.0203718740887224
-0.5026705160903567,-0.6757036157983881,-0.6149694114902281,-0.4781317238012894,0.11127838910662856,1.08080552238579,1.0203718740887224
-0.5026705160903567,-0.6663157910327062,-0.6085275640360501,-0.544262868431998,0.11127838910662856,1.08080552238579,1.0203718740887224
-0.5026705160903567,-0.6663157910327062,-0.6020857165818575,-0.6103940126659199,0.11127838910662856,1.08080552238579,1.0203718740887224
-0.5026705160903567,-0.6729424908673054,-0.5956438691276795,-0.6765251572966284,0.11127838910662856,1.08080552238579,1.0203718740887224
0.7162109984896435,-0.6630024411154065,-0.5892020216734869,-0.742656301927337,0.11127838910662856,1.08080552238579,1.0203718740887224
-0.5026705160903567,-0.6549031416857137,-0.5827601742193089,-0.8087874461612589,0.11127838910662856,1.08080552238579,1.0203718740887224
-0.5026705160903567,-0.636863791399672,-0.576318326765131,-0.8749185907919674,0.11127838910662856,1.2250471035856316,1.0203718740887224
-0.5026705160903567,-0.6214014917856078,-0.576318326765131,-0.9410497354226762,0.11127838910662856,1.2250471035856316,1.0203718740887224
-0.5026705160903567,0.20215003692241743,-0.576318326765131,-1.0071808796565977,0.11127838910662856,1.2250471035856316,1.0203718740887224
-0.5026705160903567,2.521494979032052,-0.576318326765131,-1.0733120242873064,0.11127838910662856,1.2250471035856316,1.0203718740887224
-0.5026705160903567,2.92682811891502,-0.576318326765131,-1.1394431689180153,0.11127838910662856,1.2250471035856316,1.0203718740887224
-0.5026705160903567,3.074088115975742,-0.576318326765131,-1.2055743131519367,0.11127838910662856,1.2250471035856316,1.0203718740887224
0.7162109984896435,3.0994904653417055,-0.576318326765131,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
-0.5026705160903567,3.048685766609779,-0.5698764793109384,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
-0.5026705160903567,2.746066474163094,-0.5634346318567605,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
-0.5026705160903567,2.4817347800244582,-0.5569927844025678,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
-0.5026705160903567,2.1607079887735203,-0.5505509369483899,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
-0.5026705160903567,1.9398179942868885,-0.5441090894942119,-1.2717054577826454,0.11127838910662856,1.3692886847854733,1.0203718740887224
0.7162109984896435,1.5503153036406432,-0.5376672420400193,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,1.1674393128289986,-0.5355199552607298,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,0.9642205179012969,-0.5333726813651308,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,0.8531312585422123,-0.5312253945858413,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,0.7775684725600933,-0.5290781078065372,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,0.7113014742141036,-0.5269308339109529,-1.2717054577826454,0.11127838910662856,1.5135302659853147,1.0203718740887224
-0.5026705160903567,0.6442981766227925,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.5861304777064957,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.5419524788091695,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.4756854804631798,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.43887048175022425,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.3873294826685274,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,1.6577718471851564,1.0203718740887224
-0.5026705160903567,0.34241518342142896,-0.5247835471316487,-1.2717054577826454,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.3026549844138353,-0.5247835471316487,-1.2055743131519367,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.26583998570087974,-0.5247835471316487,-1.1394431689180153,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.22534348634351384,-0.5247835471316487,-1.0733120242873064,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.1951551874651575,-0.5247835471316487,-1.0071808796565977,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.16202168829216307,-0.5247835471316487,-0.9410497354226762,0.11127838910662856,-1.6597845204112005,1.5250505837114405
-0.5026705160903567,0.13993268884349958,-0.5247835471316487,-0.8749185907919674,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.11011253958780472,-0.5226362603523592,-0.9410497354226762,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.09612283956883406,-0.5204889864567749,-1.0071808796565977,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.07366569049750987,-0.5183416996774708,-1.0733120242873064,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.06703899066291145,-0.5161944128981666,-1.1394431689180153,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.04439776622803109,-0.5140471390025823,-1.2055743131519367,0.11127838910662856,-1.5155429392113589,1.5250505837114405
-0.5026705160903567,0.02985584122284515,-0.5118998522232928,-1.2717054577826454,0.11127838910662856,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,0.015129841958552319,-0.5140471390025823,-1.2055743131519367,-0.06758517393814903,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,-0.00033245765551118416,-0.5161944128981666,-1.1394431689180153,-0.24644873615740298,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,-0.0069591574901103894,-0.5183416996774708,-1.0733120242873064,-0.42531229920218055,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,-0.021317007131741738,-0.5204889864567749,-1.0071808796565977,-0.6041758622469584,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,-0.02941630656143458,-0.5226362603523592,-0.9410497354226762,-0.7830394244662118,-1.3713013580115174,1.5250505837114405
-0.5026705160903567,-0.036779306745806026,-0.5247835471316487,-0.8749185907919674,-0.9619029875109897,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.05150530601009807,-0.5247835471316487,-0.8749185907919674,-0.9481442516381531,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.058868306194468735,-0.5247835471316487,-0.8749185907919674,-0.934385516590841,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.06549500602906794,-0.5247835471316487,-0.8749185907919674,-0.9206267807180044,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.07653950575339968,-0.5247835471316487,-0.8749185907919674,-0.9068680448451678,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.08463880518309252,-0.5247835471316487,-0.8749185907919674,-0.8931093097978556,-1.2270597768116758,1.5250505837114405
-0.5026705160903567,-0.09200180536746397,-0.5247835471316487,-0.8749185907919674,-0.879350573925019,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.0986285052020624,-0.5333726813651308,-0.9410497354226762,-0.9206267807180044,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.10267815546913424,-0.5419618027149078,-1.0071808796565977,-0.9619029875109897,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.11077745489882708,-0.5505509369483899,-1.0733120242873064,-1.003179194303975,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.11077745489882708,-0.5591400711818719,-1.1394431689180153,-1.0444554010969602,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.11740415473342629,-0.5677291925316489,-1.2055743131519367,-1.0857316078899457,-1.0828181956118341,1.5250505837114405
-0.5026705160903567,-0.1207175046507259,-0.576318326765131,-1.2717054577826454,-1.127007814682931,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.1290008794439749,-0.5741710399858269,-1.2717054577826454,-1.0719728720171091,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.13176200437505764,-0.5720237660902425,-1.2717054577826454,-1.0169379301768116,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.13176200437505764,-0.5698764793109384,-1.2717054577826454,-0.9619029875109897,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.13986130380475048,-0.5677291925316489,-1.2717054577826454,-0.9068680448451678,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.14391095407182233,-0.5655819186360499,-1.2717054577826454,-0.8518331030048704,-0.9385766144119925,1.5250505837114405
-0.5026705160903567,-0.14391095407182233,-0.5634346318567605,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.15385100382372036,-0.5569927844025678,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.15385100382372036,-0.5505509369483899,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.16599995352048502,-0.5441090894942119,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.17262665335508423,-0.5376672420400193,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.17594000327238385,-0.5312253945858413,-1.2717054577826454,-0.7967981603390484,-0.7943350332121509,1.5250505837114405
-0.5026705160903567,-0.17594000327238385,-0.5247835471316487,-1.2717054577826454,-0.7967981603390484,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.1869845029967156,-0.5183416996774708,-1.2717054577826454,-0.8243156312591972,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.1869845029967156,-0.5118998522232928,-1.2717054577826454,-0.8518331030048704,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.19103415326378664,-0.5054580047691002,-1.2717054577826454,-0.879350573925019,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.19913345269348026,-0.4990161573149222,-1.2717054577826454,-0.9068680448451678,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.20244680261077988,-0.4925743098607296,-1.2717054577826454,-0.934385516590841,-0.6500934520123093,1.5250505837114405
-0.5026705160903567,-0.20907350244537828,-0.4861324624065516,-1.2717054577826454,-0.9619029875109897,-0.5058518708124677,1.5250505837114405
0.7162109984896435,-0.22122245214214298,-0.4839851756272475,-1.2717054577826454,-0.7830394244662118,-0.5058518708124677,1.5250505837114405
-0.5026705160903567,-0.2278491519767422,-0.48183790173166313,-1.2717054577826454,-0.6041758622469584,-0.5058518708124677,1.5250505837114405
-0.5026705160903567,-0.23116250189404178,-0.4796906149523737,-1.2717054577826454,-0.42531229920218055,-0.5058518708124677,1.5250505837114405
-0.5026705160903567,-0.23852550207841244,-0.47754332817306955,-1.2717054577826454,-0.24644873615740298,-0.5058518708124677,1.5250505837114405
-0.5026705160903567,0.24743248579217733,-0.4753960542774852,-1.2717054577826454,-0.06758517393814903,-0.5058518708124677,1.5250505837114405
-0.5026705160903567,1.7752549483943467,-0.47324876749818107,-1.2717054577826454,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,2.548369929097558,-0.47324876749818107,-1.2055743131519367,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,3.2404919110860373,-0.47324876749818107,-1.1394431689180153,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,3.2176666123920525,-0.47324876749818107,-1.0733120242873064,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,3.8295318971200234,-0.47324876749818107,-1.0071808796565977,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,3.4834709050213326,-0.47324876749818107,-0.9410497354226762,0.11127838910662856,-0.3616102896126261,1.5250505837114405
-0.5026705160903567,2.6249451268181074,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,1.6383031518126356,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,0.9980903174240644,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,0.6954710249773787,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,0.4315074815658536,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,0.26142218581114723,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.2173687084127845,1.5250505837114405
-0.5026705160903567,0.10643104004784362,-0.47324876749818107,-0.8749185907919674,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.018739957564214378,-0.4753960542774852,-0.8087874461612589,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.1696814530604461,-0.47754332817306955,-0.742656301927337,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.24993815142540568,-0.4796906149523737,-0.6765251572966284,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.37915879820008547,-0.48183790173166313,-0.6103940126659199,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.44468949619630294,-0.4839851756272475,-0.544262868431998,0.11127838910662856,-0.07312712721294289,1.5250505837114405
-0.5026705160903567,-0.5740942183345373,-0.4861324624065516,-0.4781317238012894,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.6177199922456474,-0.4904270230814401,-0.4120005791705808,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.6479082911240037,-0.49472159664003373,-0.34586943493665895,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.6839869905916371,-0.4990161573149222,-0.2797382903059503,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.7281649894889634,-0.5033107179898106,-0.21360714567524175,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.8017949880193237,-0.5076052915484043,-0.1474760014413199,0.11127838910662856,0.07111445398689872,1.5250505837114405
-0.5026705160903567,-0.8606989861809428,-0.5118998522232928,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-0.9711439834242586,-0.5140471390025823,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-1.030047981585877,-0.5161944128981666,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-1.0606044311913438,-0.5183416996774708,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-1.1040461297388986,-0.5204889864567749,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-1.192770278260662,-0.5226362603523592,-0.08134485681061131,0.11127838910662856,0.21535603518674035,1.5250505837114405
-0.5026705160903567,-1.273026975521172,-0.5247835471316487,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.324567974602869,-0.5333726813651308,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.3613829733158245,-0.5419618027149078,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.3952527728385913,-0.5505509369483899,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.4460574715705166,-0.5591400711818719,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.4718279705591404,-0.5677291925316489,-0.08134485681061131,0.11127838910662856,0.35959761638658194,1.5250505837114405
-0.5026705160903567,-1.531468269070531,-0.576318326765131,-0.08134485681061131,0.11127838910662856,0.5038391975864236,1.5250505837114405
